   4.7866263e+02   7.0682124e+02   2.4000000e+03   0.0000000e+00   0.0000000e+00
   5.2200000e+02   1.2840000e+03   2.0290000e+03   2.7560000e+03   0.0000000e+00
   1.0090000e+03   1.2430000e+03   2.0000000e+03   1.5000000e+03   0.0000000e+00
   6.3000000e+01   1.4600000e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00
