   4.7866263e+02   7.0682124e+02   2.4000000e+03   0.0000000e+00   0.0000000e+00
   5.1700000e+02   1.2810000e+03   2.0320000e+03   2.7720000e+03   0.0000000e+00
   9.9200000e+02   1.2290000e+03   2.0000000e+03   1.5000000e+03   0.0000000e+00
